Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Santa Fe,General Obligado,La Sarita,82049100,0,0,0,0,0,0,0,85,85
Santa Fe,General Obligado,Las Garzas,82049120,92,0,0,0,0,0,0,0,92
Santa Fe,General Obligado,Las Toscas,82049130,609,1.045,0,79,0,1,0,462,2.196
Santa Fe,General Obligado,Los Laureles,82049140,0,0,0,0,20,0,0,0,20
Santa Fe,General Obligado,Malabrigo,82049150,666,924,0,0,160,0,0,91,1.841
Santa Fe,General Obligado,Paraje San Manuel,82049160,0,0,0,0,0,1,0,0,1
Santa Fe,General Obligado,Reconquista,82049180,1.906,14.399,1,6.832,800,1,0,2.839,26.778
Santa Fe,General Obligado,San Antonio De Obligado,82049190,125,132,0,0,0,6,0,5,268
Santa Fe,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,103,115,0,0,0,0,0,3,221
Santa Fe,General Obligado,Villa Ana,82049210,0,0,0,0,0,1,0,0,1
Santa Fe,General Obligado,Villa Guillermina,82049220,220,173,0,0,0,1,0,15,409
Santa Fe,General Obligado,Villa Ocampo,82049230,2.009,1.613,0,16,29,1,0,0,3.668
Santa Fe,General Obligado,Lanteri,82049110,0,0,0,0,0,0,0,300,300
Santa Fe,General Obligado,Arroyo Ceibal,82049010,0,0,0,0,0,0,0,108,108
Santa Fe,Iriondo,Barrio Cicarelli,82056010,0,0,0,0,0,0,0,9,9
Santa Fe,Iriondo,Bustinza,82056020,287,0,0,6,0,0,0,90,383
Santa Fe,Iriondo,Cañada De Gómez,82056030,1.251,7.242,0,329,0,0,0,411,9.233
Santa Fe,Iriondo,Carrizales (Est. Clarke),82056040,456,17,0,0,0,1,0,0,474
Santa Fe,Iriondo,Classon,82056050,0,0,0,130,0,0,0,21,151
Santa Fe,Iriondo,Colonia Médici,82056060,0,0,0,0,0,0,0,12,12
Santa Fe,Iriondo,Correa,82056070,114,1.063,0,572,1,0,0,23,1.773
Santa Fe,Iriondo,Larguía,82056080,0,0,0,0,0,0,0,7,7
Santa Fe,Iriondo,Lucio V. López,82056090,0,5,0,0,0,0,0,31,36
Santa Fe,Iriondo,Oliveros,82056100,2.000,0,0,1.360,0,0,0,0,3.360
Santa Fe,Iriondo,Pueblo Andino,82056110,0,648,0,0,0,0,0,414,1.062
Santa Fe,Iriondo,Salto Grande,82056120,493,0,0,0,0,0,0,89,582
Santa Fe,Iriondo,Serodino,82056130,229,0,0,12,0,0,0,113,354
Santa Fe,Iriondo,Totoras,82056140,538,0,0,920,0,0,0,131,1.589
Santa Fe,Iriondo,Villa Eloísa,82056150,597,0,0,368,0,0,0,0,965
Santa Fe,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,0,0,0,0,0,37,37
Santa Fe,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0,0,0,0,0,1,0,26,27
Santa Fe,La Capital,Angel Gallardo,82063010,0,0,0,0,0,0,0,27,27
Santa Fe,La Capital,Arroyo Aguiar,82063020,102,0,0,0,0,1,0,38,141
Santa Fe,La Capital,Arroyo Leyes,82063030,0,1.115,0,88,0,0,0,106,1.309
Santa Fe,La Capital,Cabal,82063040,0,0,0,0,0,0,0,13,13
Santa Fe,La Capital,Candioti,82063060,0,0,0,251,0,0,0,1,252
Santa Fe,La Capital,Emilia,82063070,103,0,0,153,0,0,0,1,257
Santa Fe,La Capital,Laguna Paiva,82063080,1.899,0,0,0,0,0,0,76,1.975
Santa Fe,La Capital,Llambi Campbell,82063090,202,0,0,0,73,0,0,186,461
Santa Fe,La Capital,Monte Vera,82063100,281,0,0,0,0,3,0,0,284
Santa Fe,La Capital,Nelson,82063110,426,0,0,1,3,0,0,69,499
Santa Fe,La Capital,Recreo,82063140,1.131,30,0,0,0,0,0,275,1.436
Santa Fe,La Capital,San José Del Rincón,82063160,1.806,2.329,0,505,0,1,0,0,4.641
Santa Fe,La Capital,Santa Fe,82063170,20.606,65.154,32,39.411,2.040,9,0,104,127.356
Santa Fe,La Capital,Santo Tomé,82063180,13,13,0,396,11,0,0,492,925
Santa Fe,La Capital,Sauce Viejo,82063190,1.108,0,0,0,0,0,0,89,1.197
Santa Fe,Las Colonias,Cavour,82070010,0,0,0,0,0,0,0,3,3
Santa Fe,Las Colonias,Cululú,82070020,0,0,0,0,0,0,0,24,24
Santa Fe,Las Colonias,Elisa,82070030,0,0,0,235,0,0,0,0,235
Santa Fe,Las Colonias,Empalme San Carlos,82070040,0,0,0,0,0,0,0,13,13
Santa Fe,Las Colonias,Esperanza,82070050,1.953,8.198,0,26,0,4,0,420,10.601
Santa Fe,Las Colonias,Felicia,82070060,0,0,0,0,0,0,0,443,443
Santa Fe,Las Colonias,Franck,82070070,175,0,0,162,0,0,0,101,438
Santa Fe,Las Colonias,Grutly,82070080,93,0,0,0,0,0,0,21,114
Santa Fe,Las Colonias,Hipatia,82070090,0,0,0,0,0,0,0,53,53
Santa Fe,Las Colonias,Humboldt,82070100,299,0,0,24,2,0,0,195,520
Santa Fe,Las Colonias,La Pelada,82070120,0,0,0,80,0,0,0,96,176
Santa Fe,Las Colonias,Las Tunas,82070130,4,0,0,107,0,1,0,0,112
Santa Fe,Las Colonias,María Luisa,82070140,0,0,0,0,0,0,0,167,167
Santa Fe,Las Colonias,Matilde,82070150,90,0,0,0,0,0,0,68,158
Santa Fe,Las Colonias,Nuevo Torino,82070160,78,0,0,0,72,0,0,5,155
Santa Fe,Las Colonias,Otros,Sin Datos,0,0,0,0,0,0,0,16,16
Santa Fe,Las Colonias,Pilar,82070170,112,0,0,10,0,0,0,2,124
Santa Fe,Las Colonias,Progreso,82070190,0,0,0,0,0,0,0,621,621
Santa Fe,Las Colonias,Providencia,82070200,0,0,0,0,0,0,0,135,135
Santa Fe,Las Colonias,Sa Pereyra,82070210,54,0,0,0,0,0,0,3,57
Santa Fe,Las Colonias,San Agustín,82070220,0,0,0,0,0,0,0,83,83
Santa Fe,Las Colonias,San Carlos Centro,82070230,407,3.943,0,2,0,0,0,34,4.386
Santa Fe,Las Colonias,San Carlos Norte,82070240,0,215,0,0,0,0,0,152,367
Santa Fe,Las Colonias,San Carlos Sud,82070250,30,670,0,0,0,0,0,9,709
Santa Fe,Las Colonias,San Jerónimo Del Sauce,82070260,0,0,0,172,0,0,0,0,172
Santa Fe,Las Colonias,San Jerónimo Norte,82070270,202,0,0,1.575,0,0,0,261,2.038
Santa Fe,Las Colonias,Santa Clara De Buena Vista,82070290,0,668,0,0,0,0,0,0,668
Santa Fe,Las Colonias,Santo Domingo,82070300,0,0,0,0,0,0,0,255,255
Santa Fe,Las Colonias,Sarmiento,82070310,135,0,0,0,130,0,0,171,436
Santa Fe,Otros,Otros,Sin Datos,0,0,0,0,2.581,0,0,0,2.581
Santa Fe,Rosario,Acebal,82084010,205,1.343,0,21,0,0,0,140,1.709
Santa Fe,Rosario,Álvarez,82084030,59,1.393,0,2,134,0,0,0,1.588
Santa Fe,Rosario,Alvear,82084040,1.912,3.037,0,251,0,0,0,8,5.208
Santa Fe,Rosario,Arminda,82084060,0,86,0,0,40,0,0,0,126
Santa Fe,Rosario,Arroyo Seco,82084070,2.050,3.273,0,2,0,0,0,6,5.331
Santa Fe,Rosario,Carmen Del Sauce,82084080,0,0,0,158,0,0,0,22,180
Santa Fe,Rosario,Coronel Bogado,82084090,415,0,0,178,0,0,0,0,593
Santa Fe,Rosario,Cuatro Esquinas,82084110,0,0,0,39,0,0,0,0,39
Santa Fe,Rosario,El Caramelo,82084120,71,0,0,424,0,0,0,0,495
Santa Fe,Rosario,Fighiera,82084130,366,0,0,0,0,0,0,0,366
Santa Fe,Rosario,Funes,82084140,4.523,5.794,1,2.296,0,1,0,100,12.715
Santa Fe,Rosario,General Lagos,82084150,400,0,0,1,1,1,0,140,543
Santa Fe,Rosario,Granadero Baigorria,82084160,0,4.673,0,4,2,0,0,676,5.355
Santa Fe,Rosario,Ibarlucea,82084170,0,591,0,468,0,0,0,452,1.511
Santa Fe,Rosario,Pérez,82084210,3.069,0,0,114,0,5,0,7,3.195
Santa Fe,Rosario,Piñero (Est. Erasto),82084220,0,181,0,1,55,0,0,1,238
Santa Fe,Rosario,Pueblo Esther,82084230,241,0,0,611,0,1,0,0,853
Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,118,0,0,54,0,0,0,172
Santa Fe,Rosario,Pueblo Uranga,82084250,29,0,0,98,0,0,0,52,179
Santa Fe,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,25,0,0,0,25
Santa Fe,Rosario,Rosario,82084270,46.485,190.777,74,87.944,218,1,0,5.228,330.727
Santa Fe,Rosario,Soldini,82084280,127,780,0,0,86,0,0,0,993
Santa Fe,Rosario,Villa Amelia,82084290,172,109,0,2,0,0,0,2,285
Santa Fe,Rosario,Villa Del Plata,82084300,0,193,0,0,101,0,0,0,294
Santa Fe,Rosario,Villa Gobernador Gálvez,82084310,6.752,17,0,1.539,4.987,0,0,25,13.320
Santa Fe,Rosario,Zavalla,82084320,745,932,0,0,0,0,0,95,1.772
Santa Fe,Rosario,Albarellos,82084020,0,0,0,0,0,0,0,20,20
Santa Fe,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,318,0,0,0,0,0,0,318
Santa Fe,Rosario,Kilómetro 101,82084180,0,0,0,0,0,1,0,1,2
Santa Fe,Rosario,Arbilla,82084050,30,0,0,0,0,0,0,0,30
Santa Fe,Rosario,Monte Flores,82084200,8,0,0,0,0,0,0,0,8
Santa Fe,San Cristóbal,Aguará Grande,82091010,0,0,0,0,0,1,0,2,3
Santa Fe,San Cristóbal,Ambrosetti,82091020,0,0,0,0,0,1,0,84,85
Santa Fe,San Cristóbal,Arrufo,82091030,278,166,0,0,0,0,0,0,444
Santa Fe,San Cristóbal,Balneario La Verde,82091040,0,0,0,0,0,1,0,0,1
Santa Fe,San Cristóbal,Capivara,82091050,0,0,0,0,0,1,0,0,1
Santa Fe,San Cristóbal,Ceres,82091060,1.101,1.939,0,0,0,0,0,541,3.581
Santa Fe,San Cristóbal,Colonia Bossi,82091080,56,0,0,118,0,0,0,3,177
Santa Fe,San Cristóbal,Hersilia,82091120,0,199,0,0,0,0,0,370,569
Santa Fe,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,29,29
Santa Fe,San Cristóbal,La Cabral,82091140,0,0,0,0,1,1,0,2,4
Santa Fe,San Cristóbal,La Rubia,82091150,0,31,0,0,0,0,0,12,43
Santa Fe,San Cristóbal,Las Palmeras,82091170,0,0,0,0,0,0,0,23,23
Santa Fe,San Cristóbal,Moisés Ville,82091180,123,240,0,207,0,0,0,0,570
Santa Fe,San Cristóbal,Monigotes,82091190,0,0,0,45,0,0,0,12,57
Santa Fe,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,37,37
Santa Fe,San Cristóbal,Otros,Sin Datos,0,0,0,0,0,0,0,6,6
Santa Fe,San Cristóbal,Palacios,82091210,2,0,0,31,0,0,0,1,34
Santa Fe,San Cristóbal,San Cristóbal,82091220,918,1.242,0,596,0,1,0,609,3.366
Santa Fe,San Cristóbal,San Guillermo,82091230,1.069,1.256,0,33,12,0,0,177,2.547
Santa Fe,San Cristóbal,Santurce,82091240,0,0,0,0,0,0,0,29,29
Santa Fe,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,170,170
Santa Fe,San Cristóbal,Suardi,82091260,0,0,0,1.560,0,0,0,0,1.560
Santa Fe,San Cristóbal,Villa Saralegui,82091270,0,0,0,0,3,0,0,48,51
Santa Fe,San Cristóbal,Curupaity,82091110,0,0,0,0,0,0,0,15,15
Santa Fe,San Cristóbal,Colonia Ana,82091070,0,0,0,0,0,0,0,6,6
Santa Fe,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,0,0,0,12,12
Santa Fe,San Javier,Alejandra,82098010,0,0,0,0,0,1,0,453,454
Santa Fe,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,34,34
Santa Fe,San Javier,Colonia Durán,82098030,0,0,0,0,0,1,0,0,1
Santa Fe,San Javier,Romang,82098050,0,801,0,2,195,0,0,369,1.367
Santa Fe,San Javier,San Javier,82098060,0,826,0,96,0,0,0,194,1.116
Santa Fe,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,20
Santa Fe,San Jerónimo,Arocena,82105010,0,184,0,0,400,0,0,0,584
Santa Fe,San Jerónimo,Barrancas,82105030,502,0,0,0,0,0,0,477,979
Santa Fe,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,16,16
Santa Fe,San Jerónimo,Bernardo De Irigoyen (Est. Irigoyen),82105060,0,0,0,245,0,0,0,0,245
Santa Fe,San Jerónimo,Centeno,82105080,881,0,0,0,0,0,0,0,881
Santa Fe,San Jerónimo,Coronda,82105090,652,0,0,3.145,215,0,0,887,4.899
Santa Fe,San Jerónimo,Desvío Arijón,82105100,154,0,0,0,0,0,0,46,200
Santa Fe,San Jerónimo,Díaz,82105110,470,0,0,0,0,0,0,0,470
Santa Fe,San Jerónimo,Gaboto,82105120,0,0,0,0,201,0,0,240,441
Santa Fe,San Jerónimo,Gálvez,82105130,3.859,0,0,3.482,0,1,0,19,7.361
Santa Fe,San Jerónimo,Gessler,82105140,133,0,0,69,0,0,0,48,250
Santa Fe,San Jerónimo,Irigoyen,82105150,0,94,0,0,0,0,0,313,407
Santa Fe,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,23,23
Santa Fe,San Jerónimo,Loma Alta,82105170,19,0,0,18,0,0,0,0,37
Santa Fe,San Jerónimo,López (Est. San Martín De Tours),82105180,37,383,0,0,0,0,0,0,420
Santa Fe,San Jerónimo,Maciel,82105190,583,782,0,0,136,0,0,1,1.502
Santa Fe,San Jerónimo,Monje,82105200,464,0,0,149,0,0,0,0,613
Santa Fe,San Jerónimo,San Fabián,82105230,74,93,0,0,0,0,0,70,237
Santa Fe,San Jerónimo,San Genaro,82105240,788,37,0,456,0,0,0,49,1.330
Santa Fe,San Jerónimo,San Genaro Norte,82105250,1.026,22,0,31,0,0,0,0,1.079
Santa Fe,San Jerónimo,San Eugenio,82105220,0,0,0,21,0,0,0,0,21
Santa Fe,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,24,24
Santa Fe,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,54,54
Santa Fe,San Justo,Esther,82112040,0,0,0,0,0,0,0,10,10
Santa Fe,San Justo,Gobernador Crespo,82112050,157,976,0,0,0,0,0,257,1.390
Santa Fe,San Justo,La Criolla (Est. Cañadita),82112060,257,0,0,0,0,0,0,31,288
Santa Fe,San Justo,Marcelino Escalada,82112080,101,0,0,0,0,0,0,128,229
Santa Fe,San Justo,Naré,82112090,0,0,0,0,0,0,0,6,6
Santa Fe,San Justo,Otros,Sin Datos,0,0,0,0,0,28,0,0,28
Santa Fe,San Justo,Pedro Gómez Cello,82112100,0,0,0,0,0,0,0,92,92
Santa Fe,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,144,144
Santa Fe,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,6,6
Santa Fe,San Justo,San Justo,82112130,843,40,0,6.106,550,0,0,270,7.809
Santa Fe,San Justo,Vera Y Pintado (Est. Guaraníes),82112160,49,0,0,87,0,0,0,183,319
Santa Fe,San Justo,Videla,82112170,119,0,0,230,0,0,0,31,380
Santa Fe,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,22
Santa Fe,San Justo,La Penca Y Caraguatá,82112070,0,0,0,0,0,0,0,26,26
Santa Fe,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,35
Santa Fe,San Justo,Silva (Est. Abipones),82112150,0,0,0,0,0,0,0,25,25
Santa Fe,San Lorenzo,Aldao,82119010,0,374,0,0,0,0,0,0,374
Santa Fe,San Lorenzo,Capitán Bermúdez,82119020,3.656,1.202,1,2.226,0,0,0,0,7.085
Santa Fe,San Lorenzo,Carcarañá,82119030,983,1,0,0,0,0,0,0,984
Santa Fe,San Lorenzo,Coronel Arnold,82119040,0,0,0,239,0,0,0,0,239
Santa Fe,San Lorenzo,Fray Luis Beltrán,82119050,2.226,24,0,964,0,0,0,0,3.214
Santa Fe,San Lorenzo,Fuentes,82119060,80,0,0,769,0,0,0,0,849
Santa Fe,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,368,0,0,0,0,0,47,415
Santa Fe,San Lorenzo,Puerto General San Martín,82119080,0,0,0,2.602,215,2,0,13,2.832
Santa Fe,San Lorenzo,Pujato,82119090,819,0,0,0,0,0,0,103,922
Santa Fe,San Lorenzo,Ricardone,82119100,401,857,0,12,0,1,0,22,1.293
Santa Fe,San Lorenzo,Roldán,82119110,2.276,1.999,0,2.829,2,0,0,131,7.237
Santa Fe,San Lorenzo,San Jerónimo Sud,82119120,168,824,0,2,0,0,0,0,994
Santa Fe,San Lorenzo,San Lorenzo,82119130,3.010,5.320,0,946,0,0,0,52,9.328
Santa Fe,San Lorenzo,Timbúes,82119140,229,0,0,1.207,134,1,0,83,1.654
Santa Fe,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,30,30
Santa Fe,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,1,0,0,2
Santa Fe,San Martín,Cañada Rosquín,82126010,0,0,0,0,25,0,0,0,25
Santa Fe,San Martín,Carlos Pellegrini,82126020,425,23,0,0,0,0,0,0,448
Santa Fe,San Martín,Casas,82126030,0,59,0,0,0,0,0,0,59
Santa Fe,San Martín,Castelar,82126040,0,0,0,0,0,0,0,1,1
Santa Fe,San Martín,Colonia Belgrano,82126050,0,93,0,0,250,0,0,0,343
Santa Fe,San Martín,El Trébol,82126070,935,2.592,0,0,0,0,0,72,3.599
Santa Fe,San Martín,Landeta,82126080,204,396,0,0,0,0,0,0,600
Santa Fe,San Martín,Las Bandurrias,82126090,0,0,0,0,0,0,0,26,26
Santa Fe,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0
Santa Fe,San Martín,Los Cardos,82126110,90,247,0,0,0,1,0,0,338
Santa Fe,San Martín,María Susana,82126120,667,0,0,382,0,0,0,36,1.085
Santa Fe,San Martín,Piamonte,82126130,654,1.463,0,0,0,0,0,0,2.117
Santa Fe,San Martín,San Jorge,82126140,2.028,980,0,1.456,0,1,0,183,4.648
Santa Fe,San Martín,San Martín De Las Escobas,82126150,942,653,0,0,0,0,0,56,1.651
Santa Fe,San Martín,Sastre,82126160,485,0,0,27,0,0,0,145,657
Santa Fe,Vera,Calchaquí,82133010,485,0,0,0,1.050,1,0,230,1.766
Santa Fe,Vera,Cañada Ombú,82133020,0,0,0,0,0,1,0,34,35
Santa Fe,Vera,Colmena,82133030,0,0,0,0,0,1,0,0,1
Santa Fe,Vera,Fortín Olmos,82133040,0,0,0,0,0,2,0,337,339
Santa Fe,Vera,Garabato,82133050,0,0,0,0,0,0,0,104,104
Santa Fe,Vera,Intiyaco,82133070,0,0,0,0,0,2,0,97,99
Santa Fe,Vera,La Gallareta,82133090,0,0,0,0,0,0,0,373,373
Santa Fe,Vera,Margarita,82133110,0,740,0,0,0,2,0,106,848
Santa Fe,Vera,Paraje 29,82133120,0,0,0,0,0,1,0,34,35
Santa Fe,Vera,Pozo De Los Indios,82133130,0,0,0,0,0,2,0,23,25
Santa Fe,Vera,Toba,82133160,0,0,0,0,0,1,0,52,53
Santa Fe,Vera,Vera (Est. Gobernador Vera),82133170,1.114,0,0,0,2.000,0,0,801,3.915
Santa Fe,Vera,Los Amores,82133100,0,0,0,0,0,0,0,122,122
Santa Fe,Vera,Pueblo Santa Lucía,82133140,0,0,0,0,0,0,0,30,30
Santa Fe,Vera,Golondrina,82133060,0,0,0,0,0,0,0,70,70
Santa Fe,Vera,Kilómetro 115,82133080,0,0,0,0,0,0,0,3,3
Santa Fe,Vera,Tartagal (Est. El Tajamar),82133150,0,0,0,0,0,0,0,210,210
Santiago Del Estero,Aguirre,Malbrán,86007030,13,0,0,0,0,1,0,0,14
Santiago Del Estero,Aguirre,Villa General Mitre (Est. Pinto),86007040,0,229,0,0,0,3,0,2,234
Santiago Del Estero,Alberdi,Campo Gallo,86014010,0,0,0,5,0,4,0,35,44
Santiago Del Estero,Alberdi,Coronel Manuel L. Rico,86014020,0,0,0,0,0,2,0,0,2
Santiago Del Estero,Alberdi,Donadeu,86014030,1,0,0,1,0,0,0,0,2
Santiago Del Estero,Alberdi,Sachayoj,86014040,0,0,0,203,0,3,0,0,206
Santiago Del Estero,Alberdi,Santos Lugares,86014050,0,0,0,11,57,2,0,5,75
Santiago Del Estero,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,0,1,0,0,3
Santiago Del Estero,Atamisqui,Medellín,86021020,0,0,0,2,0,2,0,29,33
Santiago Del Estero,Atamisqui,Villa Atamisqui,86021030,1,0,0,1,0,1,0,45,48
Santiago Del Estero,Avellaneda,Colonia Dora,86028010,74,10,0,0,0,2,0,5,91
Santiago Del Estero,Avellaneda,Herrera,86028020,0,3,0,0,100,1,0,0,104
Santiago Del Estero,Avellaneda,Icaño,86028030,0,3,0,0,0,1,0,79,83
Santiago Del Estero,Avellaneda,Lugones,86028040,0,2,0,0,0,1,0,0,3
Santiago Del Estero,Avellaneda,Real Sayana,86028050,0,2,0,0,0,0,0,0,2
Santiago Del Estero,Avellaneda,Villa Mailín,86028060,0,0,0,0,0,1,0,1,2
Santiago Del Estero,Banda,Clodomira,86035060,0,0,0,3,5,1,0,417,426
Santiago Del Estero,Banda,La Banda,86035090,27,43,0,1.272,0,3,0,367,1.712
Santiago Del Estero,Banda,Los Quiroga,86035110,0,0,0,0,0,1,0,45,46
Santiago Del Estero,Banda,Simbolar,86035130,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Banda,Abra Grande,86035010,1,0,0,0,0,0,0,0,1
Santiago Del Estero,Banda,Chaupi Pozo,86035050,0,0,0,1,0,0,0,0,1
Santiago Del Estero,Belgrano,Bandera,86042010,0,429,0,3,0,3,0,68,503
Santiago Del Estero,Belgrano,Cuatro Bocas,86042020,0,0,0,0,0,1,0,97,98
Santiago Del Estero,Belgrano,Fortín Inca,86042030,0,0,0,0,0,1,0,111,112
Santiago Del Estero,Belgrano,Guardia Escolta,86042040,6,4,0,0,0,1,0,13,24
Santiago Del Estero,Capital,El Mojón,86049020,0,0,0,0,0,1,0,3,4
Santiago Del Estero,Capital,El Zanjón,86049030,0,0,0,0,0,1,0,96,97
Santiago Del Estero,Capital,San Pedro,86049090,0,0,0,0,250,0,0,4,254
Santiago Del Estero,Capital,Santa María,86049100,1,0,0,0,0,0,0,4,5
Santiago Del Estero,Capital,Santiago Del Estero,86049110,7.526,77.825,2,8.776,1,5,0,1.707,95.842
Santiago Del Estero,Capital,Los Cardozos,86049040,0,0,0,2,0,0,0,3,5
Santiago Del Estero,Capital,Yanda,86049130,0,0,0,0,0,0,0,38,38
Santiago Del Estero,Capital,Maco,86049050,0,0,0,0,0,0,0,78,78
Santiago Del Estero,Capital,Maquito,86049060,0,0,0,0,0,1,0,43,44
Santiago Del Estero,Capital,Morales,86049070,0,0,0,0,0,0,0,3,3
Santiago Del Estero,Capital,Vuelta De La Barranca,86049120,0,0,0,0,0,0,0,4,4
Santiago Del Estero,Choya,Choya,86063020,55,0,0,3,0,2,0,0,60
Santiago Del Estero,Choya,Estación La Punta,86063030,505,0,0,0,0,0,0,0,505
Santiago Del Estero,Choya,Frías,86063040,2.857,23,0,806,0,2,0,782,4.470
Santiago Del Estero,Choya,Laprida,86063050,0,0,0,3,0,0,0,5,8
Santiago Del Estero,Choya,Tapso,86063080,0,0,0,1,0,0,0,71,72
Santiago Del Estero,Choya,Villa La Punta,86063090,0,0,0,4,0,1,0,5,10
Santiago Del Estero,Copo,El Caburé,86056010,0,0,0,0,20,0,0,100,120
Santiago Del Estero,Copo,La Firmeza,86056020,0,0,0,0,0,0,0,20,20
Santiago Del Estero,Copo,Los Pirpintos,86056030,0,0,0,200,0,1,0,0,201
Santiago Del Estero,Copo,Los Tigres,86056040,0,0,0,0,80,0,0,50,130
Santiago Del Estero,Copo,Monte Quemado,86056050,0,0,0,243,2,5,0,0,250
Santiago Del Estero,Copo,Nueva Esperanza,86056060,0,0,0,0,0,1,0,50,51
Santiago Del Estero,Copo,Pampa De Los Guanacos,86056070,0,0,0,203,0,3,0,0,206
Santiago Del Estero,Copo,San José Del Boquerón,86056080,0,0,0,0,120,0,0,5,125
Santiago Del Estero,Copo,Urutaú,86056090,0,0,0,0,0,0,0,30,30
Santiago Del Estero,Figueroa,Bandera Bajada,86070010,0,0,0,3,0,0,0,5,8
Santiago Del Estero,Figueroa,Caspi Corral,86070020,1,0,0,0,0,0,0,5,6
Santiago Del Estero,Figueroa,La Cañada,86070060,0,0,0,4,0,1,0,45,50
Santiago Del Estero,Figueroa,Vaca Huañuna,86070090,0,0,0,0,0,0,0,3,3
Santiago Del Estero,Figueroa,Villa Figueroa,86070100,0,0,0,1,0,0,0,3,4
Santiago Del Estero,Figueroa,La Invernada,86070070,1,0,0,2,0,0,0,1,4
Santiago Del Estero,General Taboada,Añatuya,86077010,137,750,0,1.250,200,4,0,365,2.706
Santiago Del Estero,General Taboada,Averías,86077020,0,0,0,0,0,0,0,4,4
Santiago Del Estero,General Taboada,Estación Tacañitas,86077030,0,0,0,2,0,1,0,3,6
Santiago Del Estero,General Taboada,Los Juríes,86077050,0,153,0,4,0,1,0,0,158
Santiago Del Estero,General Taboada,Tomás Young,86077060,0,43,0,0,0,0,0,2,45
Santiago Del Estero,Guasayán,Lavalle,86084010,1,0,0,0,200,2,0,1,204
Santiago Del Estero,Guasayán,San Pedro,86084020,1,0,0,0,0,0,0,2,3
Santiago Del Estero,Jiménez,El Arenal,86091005,0,0,0,0,72,1,0,0,73
Santiago Del Estero,Jiménez,El Bobadal,86091010,0,0,0,0,5,1,0,0,6
Santiago Del Estero,Jiménez,El Charco,86091020,0,0,0,3,30,0,0,0,33
Santiago Del Estero,Jiménez,Gramilla,86091040,0,0,0,1,48,0,0,0,49
Santiago Del Estero,Jiménez,Isca Yacu,86091050,0,0,0,0,7,0,0,0,7
Santiago Del Estero,Jiménez,Pozo Hondo,86091070,0,0,0,3,181,3,0,0,187
Santiago Del Estero,Juan F. Ibarra,El Colorado,86098010,0,0,0,0,20,1,0,0,21
Santiago Del Estero,Juan F. Ibarra,El Cuadrado,86098020,0,0,0,0,0,2,0,121,123
Santiago Del Estero,Juan F. Ibarra,Matará,86098030,0,0,0,3,0,1,0,20,24
Santiago Del Estero,Juan F. Ibarra,Suncho Corral,86098040,271,0,0,0,0,2,0,33,306
Santiago Del Estero,Juan F. Ibarra,Vilelas,86098050,1,0,0,0,0,1,0,2,4
Santiago Del Estero,Loreto,Villa San Martín (Est. Loreto),86105010,0,0,0,0,0,1,0,341,342
Santiago Del Estero,Mitre,Villa Unión,86112010,0,3,0,0,0,1,0,0,4
Santiago Del Estero,Moreno,Aerolito,86119010,1,0,0,0,25,1,0,0,27
Santiago Del Estero,Moreno,Alhuampa,86119020,1,0,0,1,20,1,0,0,23
Santiago Del Estero,Moreno,Hasse,86119030,1,0,0,0,15,0,0,0,16
Santiago Del Estero,Moreno,Libertad,86119060,0,0,0,0,0,1,0,0,1
Santiago Del Estero,Moreno,Pueblo Pablo Torelo (Est. Otumpa),86119090,1,0,0,1,50,0,0,0,52
Santiago Del Estero,Moreno,Quimilí,86119100,393,661,0,0,250,6,0,8,1.318
Santiago Del Estero,Moreno,Roversi,86119110,1,0,0,0,15,1,0,0,17
Santiago Del Estero,Moreno,Tintina,86119120,0,0,0,125,0,3,0,0,128
Santiago Del Estero,Moreno,Weisburd,86119130,0,0,0,0,0,0,0,25,25
